year,state,region,division,population,enslaved_population,urban_population,labor_force,labor_force_agricultural,labor_force_enslaved,gdp_per_capita,gdp,agriculture,agriculture_crops_and_livestock,agriculture_crops_and_livestock_livestock_and_feed_crops,agriculture_crops_and_livestock_food_grains,agriculture_crops_and_livestock_cotton,agriculture_crops_and_livestock_other,agriculture_farm_improvments,construction,mining,manufacturing,manufacturing_factory,manufacturing_home,services,services_trade,services_transportation_and_public_utilities,services_finance,services_professional,services_personal,services_government,services_education,services_hand_trades,services_shelter,easterlin_1957,easterlin_1960,klein,wealth
1869,Minnesota,2,4,"439,706",NA,"70,754","132,700","82,509",NA,218.776,96.197313,34.860216,28.276696,14.834529,9.248386,0.000000,4.193781,6.583520,15.452458,0.040229,10.711185,8.667810,2.043375,35.133225,10.959250,5.870541,2.435655,1.442895,1.454742,0.928678,1.063768,1.464112,9.513583,NA,NA,NA,NA
1869,Mississippi,3,6,"827,922",NA,"33,255","355,100","293,759",NA,155.317,128.590363,82.232660,82.232660,25.367794,0.417284,46.525412,9.922170,0.000000,4.211666,0.000000,9.477572,3.545156,5.932416,32.668466,7.184589,1.284873,0.672705,4.383653,1.813566,0.897722,0.881408,0.707654,14.842297,NA,NA,NA,NA
1869,Missouri,2,4,"1,721,295",NA,"429,578","505,500","278,009",NA,219.225,377.351482,114.683593,112.024555,84.498537,9.675950,0.102614,17.747453,2.659038,34.734337,3.930452,105.209855,84.809613,20.400242,118.793245,35.851372,20.327580,4.577484,12.609529,4.740592,1.374444,2.811386,5.004473,31.496385,NA,NA,NA,NA
1869,Montana,4,8,"20,595",NA,"3,106","14,100","2,397",NA,945.994,19.482745,1.248897,0.569458,0.295703,0.089218,0.000000,0.184536,0.679439,2.788413,4.462510,2.925864,1.101906,1.823958,8.057061,2.064537,1.898827,0.000000,0.000000,0.137276,1.592020,0.000000,0.836635,1.527766,NA,NA,NA,NA
1869,Nebraska,2,4,"122,993",NA,"22,133","43,800","25,180",NA,244.101,30.022708,8.853793,6.211080,4.412330,0.889125,0.000000,0.909625,2.642713,3.959547,0.036545,3.086631,2.652810,0.433821,14.086192,4.250882,3.235602,0.329393,1.365941,0.292397,1.224529,0.000000,0.148503,3.238946,NA,NA,NA,NA
1869,Nevada,4,8,"42,491",NA,"7,048","26,800","3,897",NA,"1,030.742",43.797273,2.237412,1.339382,0.544475,0.356726,0.000000,0.438182,0.898029,3.485517,12.908011,5.222303,5.194960,0.027343,19.944030,7.019426,8.164958,0.463934,1.099349,0.594862,0.398005,0.000000,0.627476,1.576021,NA,NA,NA,NA
1869,New Hampshire,1,1,"318,300",NA,"83,456","120,200","46,102",NA,237.777,75.684558,15.785334,15.785334,11.141452,0.394536,0.000000,4.249346,0.000000,9.515461,0.420379,27.495258,24.747269,2.747989,22.468127,6.083502,4.360974,1.206229,2.143730,0.882378,0.402427,1.185341,1.087626,5.115919,NA,NA,NA,NA
1869,New Jersey,1,2,"906,096",NA,"396,012","296,000","70,549",NA,276.585,250.612557,39.781769,39.030615,19.627945,3.271040,0.000000,16.131629,0.751154,46.301605,3.144728,63.252011,61.561201,1.690810,98.132444,40.517226,17.335028,6.594052,3.756108,4.365066,1.160406,1.744579,4.287756,18.372225,NA,NA,NA,NA
1869,New Mexico,4,8,"91,874",NA,"4,765","29,400","20,326",NA,82.133,7.545919,1.816701,1.614951,0.794746,0.493656,0.000000,0.326549,0.201750,0.522828,0.420053,0.799509,0.569491,0.230019,3.986828,0.309681,0.189883,0.000000,0.137419,0.228793,1.260349,0.000000,0.156869,1.703835,NA,NA,NA,NA
1869,New York,1,2,"4,382,759",NA,"2,189,455","1,491,000","384,406",NA,275.081,"1,205.612608",210.034391,210.034391,140.018878,17.742725,0.000000,52.272788,0.000000,170.790322,5.284923,330.601274,311.562746,19.038529,488.901698,195.924555,81.269812,33.171298,28.308229,23.062337,11.210473,12.138349,22.536862,81.279783,NA,NA,NA,NA
1869,North Carolina,3,5,"1,071,361",NA,"36,218","375,300","292,963",NA,101.849,109.116677,57.069900,57.069900,29.996243,3.919555,11.936107,11.217995,0.000000,3.334478,0.813381,24.621403,5.795470,18.825933,23.277515,4.288731,2.283656,0.000000,2.178543,1.863595,0.471415,0.529604,0.800381,10.861589,NA,NA,NA,NA
1869,North Dakota,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1869,Ohio,2,3,"2,665,260",NA,"682,922","840,900","394,581",NA,230.772,615.067632,199.911499,198.781487,138.108281,24.346942,0.000000,36.326264,1.130012,80.492201,9.906725,121.394400,105.293468,16.100932,203.362807,68.047137,29.874884,5.196063,16.270361,8.944282,3.042527,9.057222,10.206950,52.723381,NA,NA,NA,NA
1869,Oklahoma,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1869,Oregon,4,9,"90,923",NA,"8,293","30,600","15,324",NA,304.117,27.651208,9.434366,8.539583,4.798597,2.066761,0.000000,1.674226,0.894783,4.679887,0.525373,4.259619,3.233788,1.025832,8.751962,2.917879,1.744389,0.000000,0.582655,0.145512,0.750018,0.080542,0.147806,2.383161,NA,NA,NA,NA
1869,Pennsylvania,1,2,"3,521,951",NA,"1,312,833","1,020,500","300,265",NA,283.122,997.140353,161.468714,161.468714,106.115195,24.781988,0.000000,30.571531,0.000000,137.451354,95.003927,289.531990,271.877270,17.654719,313.684368,113.095333,55.664124,8.930734,17.685772,15.263927,4.888828,9.340260,16.968009,71.847381,NA,NA,NA,NA
1869,Rhode Island,1,1,"217,353",NA,"162,107","88,500","11,013",NA,317.628,69.037379,3.978733,3.978733,2.483825,0.024764,0.000000,1.470143,0.000000,9.410895,0.074363,36.231393,35.787053,0.444340,19.341994,7.638787,3.797655,1.391803,0.549674,0.869414,0.265337,0.170963,0.627476,4.030887,NA,NA,NA,NA
1869,South Carolina,3,5,"705,606",NA,"61,011","305,100","235,784",NA,101.290,71.471130,39.710642,39.710642,11.670504,1.397012,18.488675,8.154450,0.000000,4.224446,0.019936,7.409337,3.744080,3.665257,20.106769,4.517895,2.109597,0.000000,1.572985,1.756215,0.535980,0.345345,0.457709,8.811043,NA,NA,NA,NA
1869,South Dakota,2,4,NA,NA,"94,237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1869,Tennessee,3,6,"1,258,520",NA,"54,521","368,000","268,230",NA,147.324,185.410266,86.709101,86.709101,51.087433,6.063889,14.975579,14.582199,0.000000,10.154472,1.022482,46.319423,13.753582,32.565841,41.204788,8.784605,4.512880,0.711366,4.003461,2.499564,0.864555,0.611666,1.322929,17.893762,NA,NA,NA,NA
1869,Texas,3,7,"818,579",NA,"15,981","282,100","205,024",NA,164.563,134.708024,79.307738,76.882781,37.738624,0.605974,28.875933,9.662250,2.424956,6.344802,0.001219,8.348173,4.904611,3.443562,40.706092,11.886227,5.305324,0.392798,4.770257,1.617490,1.853376,0.964989,1.062527,12.853104,NA,NA,NA,NA
1869,Utah,4,8,"86,786",NA,"22,960","21,400","12,373",NA,139.092,12.071266,2.346925,1.280946,0.447199,0.452715,0.000000,0.381032,1.065979,2.508174,0.012143,1.701170,1.033246,0.667925,5.502853,1.337075,0.956476,0.000000,0.197773,0.148175,0.095468,0.000000,0.451531,2.316355,NA,NA,NA,NA
1869,Vermont,1,1,"330,551",NA,"145,618","109,100","61,485",NA,229.215,75.767288,25.713011,25.713011,19.942760,0.796947,0.000000,4.973303,0.000000,9.703679,1.147481,16.322470,14.194305,2.128164,22.880648,5.450378,4.648329,0.890754,2.638437,1.197045,0.191042,0.875329,1.104359,5.884975,NA,NA,NA,NA
1869,Virginia,3,5,"1,225,163",NA,0,"456,100","266,131",NA,99.127,121.447168,47.793490,47.793490,27.176949,7.809053,0.015071,12.792418,0.000000,11.382536,0.513156,20.122437,13.591154,6.531284,41.635549,9.383320,6.009156,0.468574,3.238498,4.398241,0.803970,0.767432,1.267502,15.298855,NA,NA,NA,NA
1869,Washington,4,9,"23,955",NA,NA,"9,700","4,779",NA,402.224,9.635280,1.660163,1.156546,0.431144,0.195882,0.000000,0.529520,0.503616,2.614138,0.129445,1.663440,1.324259,0.339181,3.568095,0.688179,1.740592,0.000000,0.000000,0.019066,0.110557,0.094979,0.174299,0.740423,NA,NA,NA,NA
1869,West Virginia,3,5,"442,014",NA,"36,009","125,100","79,433",NA,165.527,73.165055,29.277648,20.711673,14.042658,2.818428,0.000000,3.850587,8.565975,7.230124,3.207218,16.202303,8.977101,7.225202,17.247763,3.758145,2.974197,0.000000,1.628868,0.900758,0.224652,0.289497,0.531263,6.940383,NA,NA,NA,NA
1869,Wisconsin,2,3,"1,054,670",NA,"207,099","292,900","167,803",NA,180.005,189.845548,70.967674,68.487848,41.491106,15.154954,0.000000,11.841789,2.479826,20.397244,0.639875,33.305883,29.332652,3.973232,64.534871,18.970342,9.942260,2.143376,2.680579,2.959667,1.021546,3.568941,3.167362,20.080800,NA,NA,NA,NA
1869,Wyoming,4,8,"9,118",NA,0,"6,600",966,NA,550.484,5.019312,0.156477,0.027053,0.024329,0.000000,0.000000,0.002724,0.129425,1.269801,1.084626,0.455907,0.453852,0.002055,2.052502,0.188032,1.556454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.308016,NA,NA,NA,NA
1879,Alabama,3,6,"1,262,505",NA,"68,518","492,800","401,970",NA,96.551,121.895874,64.071616,61.623668,17.597985,1.738727,35.080517,7.206439,2.447948,5.471909,0.688398,9.828832,4.992615,4.836217,41.835120,8.100705,4.909710,0.440458,7.572495,3.077729,0.862713,1.018566,0.953900,14.898842,105,71,104,NA
1879,Arizona,4,8,"40,440",NA,"7,007","22,300","6,510",NA,398.610,16.119771,1.167087,0.836480,0.592023,0.138537,0.000000,0.105921,0.330606,2.682425,2.623262,0.237043,0.237043,0.000000,9.409955,2.647404,1.604550,0.000000,1.484867,0.214685,1.353334,0.000000,0.701428,1.403688,16,10,20,NA
1879,Arkansas,3,7,"802,525",NA,"32,020","260,700","217,904",NA,120.299,96.542938,57.177526,53.824784,19.550900,1.174860,27.725308,5.373717,3.352742,3.161834,0.034664,6.918972,2.351190,4.567782,29.249942,6.587838,2.972073,0.000000,4.861796,1.096566,0.797603,0.749074,1.240183,10.944809,64,50,64,NA
1879,California,4,9,"864,694",NA,"370,611","376,500","102,598",NA,365.677,316.198936,68.789797,66.066037,25.282097,30.625750,0.000000,10.158190,2.723760,34.817818,19.802448,44.935201,43.373491,1.561710,147.853673,52.133077,30.235375,17.452110,10.001409,7.852697,4.462778,2.242127,6.627431,16.846668,339,168,344,NA
1879,Colorado,4,8,"194,327",NA,"60,961","101,300","20,646",NA,442.380,85.966370,8.485262,7.752787,5.839884,1.089764,0.000000,0.823139,0.732476,11.480470,21.025997,5.934655,5.423666,0.510989,39.039986,11.516333,13.638084,1.454343,5.278521,1.345603,1.044480,0.254787,0.721799,3.786036,72,43,75,NA
1879,Connecticut,1,1,"622,700",NA,"260,718","241,400","45,337",NA,291.423,181.469133,14.074818,14.019323,7.590132,0.353822,0.000000,6.075369,0.055495,18.325733,1.276826,83.242692,83.058546,0.184146,64.549064,22.005218,13.571915,4.425357,5.410286,3.731882,1.001615,1.736629,2.821955,9.844207,167,91,168,NA
1879,Dakota Territory,2,4,"135,177",NA,"9,901","57,900","33,898",NA,209.338,28.297645,7.465696,5.688593,2.880761,2.280119,0.000000,0.527712,1.777103,2.160302,3.502785,0.914994,0.845574,0.069421,14.253869,3.280150,3.294479,0.963095,1.717109,0.514258,1.592950,0.044993,0.521444,2.325389,26,NA,26,NA
1879,Delaware,3,5,"146,608",NA,"48,989","54,500","21,324",NA,183.072,26.839787,5.895574,5.763743,2.373196,1.389261,0.000000,2.001286,0.131830,3.271531,0.188608,7.778191,7.644071,0.134120,9.705883,3.642770,1.720384,0.000000,0.557221,1.208460,0.000000,0.272549,0.394834,1.909664,29,16,30,NA
1879,District of Columbia,3,5,"177,624",NA,"159,871","66,600","1,626",NA,214.362,38.075799,0.561879,0.547770,0.076779,0.009983,0.000000,0.461007,0.014109,7.181409,0.488343,6.484940,6.481385,0.003555,23.359228,6.978610,2.567987,0.426877,3.587962,2.405131,4.069084,0.329054,0.963009,2.031513,NA,NA,NA,NA
1879,Florida,3,5,"269,493",NA,"26,947","91,500","60,259",NA,101.774,27.427346,9.377038,8.910250,3.915371,0.002079,2.506854,2.485946,0.466789,2.839198,0.000000,3.110024,2.492664,0.617360,12.101085,2.023761,2.992291,0.457079,1.746278,0.669072,0.477476,0.352334,0.082491,3.300302,22,13,21,NA
1879,Georgia,3,5,"1,542,180",NA,"145,090","597,800","444,808",NA,94.914,146.373739,74.739096,72.308358,21.433348,3.453299,37.123559,10.298152,2.430738,8.805816,0.155404,17.008460,12.229964,4.778497,45.664963,10.139326,5.823572,0.739637,5.792880,4.269434,1.303836,1.114366,1.201374,15.280537,133,87,133,NA
1879,Idaho,4,8,"32,610",NA,0,"15,600","6,000",NA,362.136,11.809258,2.417103,1.990523,1.230508,0.503220,0.000000,0.256795,0.426580,0.798981,2.009683,0.806518,0.424118,0.382400,5.776974,1.752333,1.092406,0.514508,0.000000,0.341043,0.806202,0.000000,0.371423,0.899058,9,8,10,NA
1879,Illinois,2,3,"3,077,871",NA,"940,504","999,800","463,415",NA,228.784,704.167150,219.770810,216.482524,144.333988,48.174580,0.000000,23.973956,3.288286,66.699647,10.599197,129.875677,124.339143,5.536534,277.221819,101.343731,45.185803,17.452110,28.448453,13.946069,5.241390,7.867827,9.763978,47.972459,640,349,640,NA
1879,Indiana,2,3,"1,978,301",NA,"386,211","635,100","357,388",NA,180.297,356.682580,139.522708,136.279998,70.120270,47.406394,0.000000,18.753334,3.242710,34.405919,2.893434,50.060207,47.483194,2.577013,129.800312,39.835544,20.056438,3.864396,21.653844,5.606889,3.094916,4.332838,4.045077,27.310370,297,184,296,NA
1879,Iowa,2,4,"1,624,615",NA,"247,427","528,300","323,991",NA,224.257,364.331270,182.729294,177.783237,135.905491,25.139267,0.000000,16.738480,4.946057,24.359029,3.269612,24.781611,22.219807,2.561803,129.191723,36.542333,24.645598,7.215617,15.581560,5.874632,1.392821,6.551379,4.076573,27.311210,274,171,273,NA
1879,Kansas,2,4,"996,096",NA,"104,956","322,200","217,204",NA,172.258,171.585940,76.694633,70.866825,50.150361,13.327965,0.000000,7.388499,5.827808,21.105782,2.308090,10.856467,9.339437,1.517030,60.620968,17.601769,9.373885,5.194080,6.548542,2.209199,1.559937,2.584270,1.687323,13.861963,120,73,118,NA
1879,Kentucky,3,6,"1,648,690",NA,"249,923","519,800","329,230",NA,126.651,208.808593,68.658943,66.506289,36.356608,10.836144,0.062310,19.251226,2.152653,18.417147,1.348117,34.909439,27.868712,7.040727,85.474948,25.031661,9.098183,2.077632,12.700202,6.541523,1.695584,2.293084,3.093426,22.943652,176,95,175,NA
1879,Louisiana,3,7,"939,946",NA,"239,390","363,200","214,588",NA,145.347,136.617884,47.970056,45.672958,10.740369,0.006398,23.181411,11.744781,2.297098,12.255872,0.000000,10.016832,9.709451,0.307381,66.375124,23.249194,9.575332,2.767406,4.934028,5.180428,2.087875,1.206672,1.886802,15.487387,130,65,132,NA
1879,Maine,1,1,"648,936",NA,"146,608","232,000","87,074",NA,188.343,122.222733,19.337199,19.139542,10.899436,0.964893,0.000000,7.275213,0.197656,13.174310,1.342052,30.158069,28.552559,1.605510,58.211104,14.505980,17.828762,1.817928,6.548542,2.309617,0.881704,2.147492,3.140296,9.030783,97,57,97,NA
1879,Maryland,3,5,"934,943",NA,"375,843","324,400","94,217",NA,183.286,171.362035,29.021037,28.630392,10.889421,9.927791,0.000000,7.813181,0.390645,21.719866,3.323938,39.872993,39.625486,0.247508,77.424200,29.804482,14.927636,2.916996,5.486487,6.593856,1.699382,1.352265,3.401644,11.241452,160,80,157,NA
1879,Massachusetts,1,1,"1,783,085",NA,"1,331,580","720,800","61,679",NA,289.119,515.523388,20.992922,20.992922,11.743248,0.183311,0.000000,9.066363,0.000000,52.998365,2.107884,243.070165,242.831458,0.238708,196.354052,73.908323,39.336498,12.233098,19.710714,11.399236,4.305970,4.435335,5.615412,25.409466,522,254,525,NA
1879,Michigan,2,3,"1,636,937",NA,"405,412","569,200","278,267",NA,214.758,351.544599,99.878798,96.133876,42.422929,35.764789,0.000000,17.946158,3.744922,39.344403,14.868923,59.065386,57.499540,1.565845,138.387089,42.824484,25.097015,8.759297,17.704082,7.366903,2.361338,4.593740,4.895487,24.784742,287,173,284,NA
1879,Minnesota,2,4,"780,773",NA,"148,758","255,200","146,556",NA,195.204,152.409672,54.777853,51.706277,18.548889,27.848518,0.000000,5.308869,3.071576,17.744988,0.264434,21.326924,20.293273,1.033652,58.295473,17.831741,11.689786,4.363028,1.428773,3.287976,1.871925,2.140212,2.643473,13.038558,137,76,137,NA
1879,Mississippi,3,6,"1,131,597",NA,"34,581","415,600","350,423",NA,104.255,117.975036,68.090887,66.398196,15.449379,0.256844,43.900182,6.791791,1.692690,3.900671,0.000000,4.850969,2.835574,2.015394,41.132509,9.272506,3.526786,0.486166,7.615359,2.913732,0.698309,1.090198,0.789667,14.739786,93,72,94,NA
1879,Missouri,2,4,"2,168,380",NA,"545,993","693,100","375,808",NA,191.810,415.916812,120.247352,116.441486,78.561958,21.783783,0.926128,15.169618,3.805866,35.154435,5.625301,62.143788,54.290198,7.853590,192.745935,63.379104,34.195933,8.975371,26.746626,9.783365,4.062891,4.360791,6.479322,34.762533,341,177,340,NA
1879,Montana,4,8,"39,159",NA,"6,987","22,200","6,249",NA,743.017,29.095795,3.471990,3.078675,2.388419,0.377064,0.000000,0.313192,0.393316,3.778622,4.870321,2.179236,0.824903,1.354333,14.795626,4.972386,1.937369,0.000000,0.697224,0.655238,4.289370,0.000000,0.329357,1.914682,18,9,18,NA
1879,Nebraska,2,4,"452,402",NA,"61,307","152,500","96,131",NA,213.412,96.548206,46.257778,43.250411,30.188816,10.062976,0.000000,2.998619,3.007368,10.163039,0.016280,4.866438,4.394766,0.471672,35.244671,8.279023,7.499108,1.869869,5.000705,1.222232,1.464985,1.397690,0.956150,7.554910,70,42,71,NA
1879,Nevada,4,8,"62,266",NA,"19,353","32,200","4,008",NA,690.804,43.013575,2.893253,2.881919,2.364797,0.072735,0.000000,0.444386,0.011335,3.666320,17.902203,1.131681,1.123672,0.008009,17.420117,4.020504,9.190084,0.472189,0.360801,0.730314,0.493261,0.066178,0.511310,1.575476,37,20,37,NA
1879,New Hampshire,1,1,"346,991",NA,"104,105","142,400","46,422",NA,227.580,78.968155,13.017294,13.005139,7.606454,0.276857,0.000000,5.121827,0.012155,8.388540,0.463717,31.047727,30.259685,0.788043,26.050876,7.727088,4.411240,0.498632,4.572073,1.253218,0.325552,1.502516,1.124882,4.635675,69,41,68,NA
1879,New Jersey,1,2,"1,131,116",NA,"615,311","396,800","67,596",NA,243.164,275.046629,24.725142,24.725142,12.423391,2.984834,0.000000,9.316918,0.000000,32.650779,4.037761,89.070080,88.608712,0.461367,124.562867,50.811972,22.903159,7.678929,9.220347,7.074486,2.291887,2.267751,5.691904,16.622434,287,141,289,NA
1879,New Mexico,4,8,"119,565",NA,"6,635","40,800","26,596",NA,147.074,17.584866,3.909894,3.525777,2.481165,0.693631,0.000000,0.350981,0.384117,3.277983,0.456567,0.496955,0.411240,0.085715,9.443467,2.561190,2.941194,0.000000,0.302424,0.546562,0.413451,0.000000,0.142860,2.535786,13,7,13,NA
1879,New York,1,2,"5,082,871",NA,"2,868,529","1,884,600","403,570",NA,265.582,"1,349.918533",161.834201,161.062149,98.351226,16.691559,0.000000,46.019364,0.772052,138.039877,6.598637,404.589587,398.897283,5.692303,638.856232,263.529787,116.939769,42.346299,52.631225,37.958739,11.898931,11.869878,28.683372,72.998230,1424,622,1413,NA
1879,North Carolina,3,5,"1,399,750",NA,"55,116","480,200","370,842",NA,68.022,95.213672,57.284862,55.290154,19.618467,3.897886,19.534369,12.239431,1.994708,3.455433,0.573124,13.752609,6.965911,6.786698,20.147644,3.753157,1.949768,0.105959,3.157588,1.796853,0.581111,0.415813,0.439829,7.947567,90,65,91,NA
1879,North Dakota,2,4,NA,NA,NA,"20,682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA
1879,Ohio,2,3,"3,198,062",NA,"1,030,769","994,600","425,613",NA,208.215,665.882938,180.976681,179.649570,105.221556,47.439935,0.000000,26.988079,1.327111,79.494321,10.976783,137.185227,132.239211,4.946016,257.249925,88.177961,43.816848,11.524626,31.128195,12.420976,5.039547,7.700396,11.512045,45.929331,567,312,569,NA
1879,Oklahoma,3,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1879,Oregon,4,9,"174,768",NA,"25,852","67,400","33,044",NA,268.277,46.886170,16.912326,15.585343,6.436087,6.267813,0.000000,2.881442,1.326984,5.807451,1.269331,4.585108,3.955114,0.629993,18.311954,5.094783,4.742083,1.246579,1.905030,0.430363,0.325552,0.524134,1.124882,2.918547,40,25,39,NA
1879,Pennsylvania,1,2,"4,282,891",NA,"1,783,378","1,456,000","358,978",NA,220.539,944.543478,126.442401,124.078753,71.437227,25.024453,0.000000,27.617073,2.363649,105.260044,69.777286,284.283427,278.272371,6.011056,358.780319,127.281131,67.271411,15.582241,34.330234,22.852296,6.239750,7.388828,18.232466,59.601963,950,490,965,NA
1879,Rhode Island,1,1,"276,531",NA,"226,618","117,000","9,880",NA,299.434,82.802792,2.692933,2.692933,1.438170,0.009145,0.000000,1.245618,0.000000,7.675514,0.659942,45.922575,45.809055,0.113519,25.851828,10.597149,6.193381,0.486166,1.857405,1.409870,0.380896,0.579168,0.745797,3.601996,77,42,77,NA
1879,South Carolina,3,5,"995,577",NA,"74,539","392,200","310,218",NA,90.032,89.633523,46.191596,44.465330,9.465076,1.314090,26.200456,7.485708,1.726265,6.484987,0.042179,8.188470,6.815110,1.373360,28.726292,4.764684,3.916078,1.044010,3.350472,2.791165,0.436240,0.643811,0.640620,11.139211,73,50,74,NA
1879,South Dakota,2,4,NA,NA,"115,984","37,218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1879,Tennessee,3,6,"1,542,359",NA,"146,795","448,100","321,273",NA,98.852,152.465454,66.420057,64.937702,31.709253,6.916181,15.070249,11.242020,1.482355,9.297298,1.011190,24.276902,13.168437,11.108465,51.460007,13.108453,5.098658,1.381625,8.445634,3.467007,1.185552,0.857541,1.602957,16.312578,126,79,125,NA
1879,Texas,3,7,"1,591,749",NA,"33,665","522,200","388,037",NA,115.874,184.442689,97.649559,90.543573,42.683033,2.539102,36.706168,8.615270,7.105986,10.646993,0.000000,9.577434,7.721330,1.856104,66.568703,16.275002,9.851770,2.700922,10.636419,3.224856,3.798109,1.048267,1.312363,17.720996,157,96,155,NA
1879,Utah,4,8,"143,963",NA,"33,367","40,100","18,099",NA,168.306,24.229810,3.990614,3.573028,1.751455,1.063640,0.000000,0.757933,0.417587,2.719092,5.204240,2.031886,1.753642,0.278244,10.283977,2.012695,2.672080,0.000000,1.003443,0.634723,0.342958,0.552157,0.533262,2.532658,20,12,19,NA
1879,Vermont,1,1,"332,286",NA,"189,079","118,600","62,121",NA,201.033,66.800387,20.148508,20.148508,14.633863,0.559694,0.000000,4.954951,0.000000,8.178826,2.349932,13.565036,12.952684,0.612352,22.558085,4.884623,3.698825,1.215415,4.457771,1.624708,0.380896,1.090198,0.877408,4.328241,56,35,55,NA
1879,Virginia,3,5,"1,512,565",NA,"7,121","494,200","286,084",NA,96.892,146.555803,43.774518,43.283818,19.482131,8.682744,0.982490,14.136454,0.490700,14.841263,1.179654,20.793542,18.794031,1.999510,65.966827,16.416524,11.248662,0.831053,8.255131,7.080912,1.356467,1.688875,2.249764,16.839437,130,77,128,NA
1879,Washington,4,9,"75,116",NA,NA,"30,100","14,827",NA,215.669,16.200208,5.556438,4.847943,2.160703,1.613108,0.000000,1.074133,0.708495,1.629476,0.546722,1.575371,1.275672,0.299699,6.892202,1.474185,0.696218,0.786982,0.601335,0.217355,1.027627,0.220595,0.284061,1.583843,17,10,17,NA
1879,West Virginia,3,5,"618,457",NA,"54,050","176,100","112,863",NA,120.034,74.235990,22.161932,21.019938,12.750546,3.838359,0.000000,4.431033,1.141994,8.725157,2.151740,11.715217,8.791543,2.923674,29.481944,5.270270,4.302429,0.552650,5.067381,1.495828,1.443281,1.045646,1.147005,9.157453,48,33,55,NA
1879,Wisconsin,2,3,"1,315,497",NA,"317,204","417,300","215,296",NA,177.822,233.924364,81.552417,79.353709,43.453084,23.290517,0.000000,12.610108,2.198709,25.895853,0.563046,43.679606,42.227812,1.451794,82.233441,26.199923,11.653761,5.279263,7.683622,5.165738,0.722183,3.769976,4.037952,17.721022,205,124,204,NA
1879,Wyoming,4,8,"20,789",NA,"6,152","8,900","1,951",NA,554.633,11.530263,3.675407,3.633650,3.469749,0.003580,0.000000,0.160322,0.041757,0.645272,1.134745,0.296841,0.295659,0.001182,5.777998,0.849131,2.205620,0.000000,0.317505,0.206574,1.736278,0.000000,0.000000,0.462889,6,3,7,NA
1889,Alabama,3,6,"1,513,017",NA,"152,235","616,200","444,683",NA,134.184,203.022421,73.097140,71.390903,22.951527,0.198876,39.499035,8.741464,1.706237,15.346187,6.460607,24.911573,20.823119,4.088454,83.206914,14.789240,14.840724,1.802844,13.583554,6.614001,2.013918,2.177598,2.258499,25.126535,NA,NA,138,NA
1889,Arizona,4,8,"59,620",NA,"8,302","26,800","9,304",NA,408.078,24.329633,3.291992,3.064057,2.717511,0.069237,0.000000,0.277309,0.227935,3.180973,4.764892,0.567013,0.567013,0.000000,12.524763,3.126318,2.307150,0.672652,1.593743,0.420908,1.321916,0.030776,0.918282,2.133019,NA,NA,19,NA
1889,Arkansas,3,7,"1,128,179",NA,"73,159","401,000","309,025",NA,116.455,131.381613,65.090029,60.345097,23.709282,0.756497,29.496781,6.382537,4.744933,5.200995,0.373162,14.558544,9.608265,4.950279,46.158881,9.406824,7.747342,1.344209,6.948859,2.326765,1.137566,1.190884,1.560301,14.496131,NA,NA,92,NA
1889,California,4,9,"1,208,130",NA,"589,464","544,500","134,574",NA,408.020,492.941080,72.648337,69.743519,35.995937,26.400208,0.000000,7.347374,2.904819,67.102573,12.949228,85.056140,83.490764,1.565376,255.184801,78.070804,52.349121,22.770624,30.696507,15.326501,9.606587,6.743569,10.917383,28.703706,NA,NA,443,NA
1889,Colorado,4,8,"412,198",NA,"185,905","192,500","40,883",NA,462.990,190.843726,17.559930,16.080572,12.092385,1.906805,0.000000,2.081381,1.479358,26.886905,27.034281,21.270673,20.497424,0.773249,98.091938,24.647823,25.692307,7.580708,15.834308,5.706566,2.971314,2.300077,3.075845,10.282992,NA,NA,159,NA
1889,Connecticut,1,1,"746,258",NA,"379,853","317,100","44,714",NA,342.426,255.538255,10.561016,10.561016,7.419984,0.127006,0.000000,3.014027,0.000000,33.965723,2.031295,114.430423,114.291636,0.138787,94.549798,28.944043,20.560753,6.227536,9.738415,6.479894,2.473474,2.484553,3.800729,13.840401,NA,NA,199,NA
